Segment
656084
654386
658362
658361
654418
658385
658431
658395
658365
654410
654405
658375
654413
658383
658344
657426
658405
658393
658424
658422
654404
658403
658372
658353
658378
658366
658428
654414
658359
654391
658399
658397
658416
658400
654387
658380
654365
654379
658343
658396
654375
658411
658355
656350
658413
658401
658387
654378
655973
658430
658356
654417
658363
654420
658351
658412
658427
658354
654419
654251
654301
654245
654312
654299
654272
654242
654031
654022
654029
654350
654027
654032
654025
654024
654252
654265
654030
654028
654239
654255
654352
654016
654033
654026
654020
654261
654021
652676
652750
656583
654010
652780
652682
652675
656579
656520
652924
652928
654011
652984
652923
652741
656582
656519
652945
656508
656576
652788
652756
652782
656578
652674
652751
652749
656539
656538
656527
652736
652667
652665
656510
652740
652678
656581
656575
653994
652683
652685
656523
652743
652776
652755
652957
656528
652748
656536
652797
652785
653992
652967
652783
652671
652670
652938
652792
652942
652673
652804
652666
652680
652672
652946
653984
652993
656532
656521
652960
652951
652806
652739
652752
652934
656537
652794
652976
656513
652926
652964
653011
656577
653473
654009
653996
652987
656526
656580
653985
652803
652684
652779
652677
652799
654001
652679
656516
652791
653999
652402
652625
652620
651013
651056
652662
652626
652630
652628
652660
652627
652663
652631
652623
652629
652658
652624
652622
652657
652621
652664
652619
652358
651404
652182
651415
652352
651405
652207
652192
652353
652439
652423
651413
652177
652189
652195
652201
652204
652181
652538
652185
651408
652187
652215
652211
652213
652203
652235
652216
652198
652436
652200
651416
652419
652440
652354
652194
652176
651407
651410
652536
652345
652434
652178
652532
652349
652533
652537
652355
652113
656323
652190
652196
651412
652357
652432
652433
652531
652350
652540
652184
652404
652420
651409
652351
652179
652435
652188
652197
652443
651406
652346
652442
652348
652431
652233
652534
652541
651414
652403
651390
652421
652214
652210
652535
652347
652199
652539
652191
652424
652193
651411
652209
652183
652430
652437
652441
652186
652180
652418
652401
651381
632881
651383
651379
651388
651385
651382
651175
651022
651035
650922
650915
651062
651060
651045
650973
651196
650912
651006
650990
650876
650943
651025
651012
651031
650989
616829
650815
650987
651039
650886
651016
650981
650960
651104
650918
651047
651103
651026
650962
651015
651029
651094
651040
650970
651097
651049
651005
651051
651018
650968
650959
650935
652224
651033
651000
651095
651042
651044
651176
650941
650984
651193
651061
651017
650954
650890
650988
651105
650909
651020
650976
651032
651059
650978
651100
650861
651050
651038
650972
651101
651034
651195
651048
651046
651057
650985
651030
651052
650927
650963
650957
651096
650964
651098
651003
652367
651058
651053
650102
650467
650463
650332
650115
650109
650468
650276
650339
650127
650089
650126
650100
650129
650097
650098
650116
650104
650088
650470
650130
650114
650335
650143
650136
650342
650094
650381
650277
650124
650394
650279
650433
650454
650101
650121
650111
650398
650377
650108
650375
650106
650123
650336
650133
650275
650430
650140
650326
650428
650346
650341
650095
650105
650112
650096
650465
650331
650141
650131
650431
650092
650125
650324
650399
650469
650427
650471
650338
650396
650135
650280
650472
650139
650128
650278
650091
650466
650274
650376
650142
650325
650132
650344
650090
650333
650138
650379
650087
650382
650134
650464
650397
650334
650323
650093
650429
650122
650137
650010
646737
650009
649921
649700
649692
649926
649018
649025
649910
649324
650007
647344
649021
649924
648894
647573
649914
642378
649918
649689
649697
649762
649026
649708
649690
650004
649764
649696
649019
638670
648897
648896
649761
649703
649684
650001
649920
649760
649693
649994
649688
649326
643248
649923
649331
650000
649706
649686
649333
644975
649330
649756
647345
648900
649023
649748
648892
649704
649017
649694
649747
649699
648901
649332
649024
649998
649732
649913
649012
649916
649016
649011
649327
649909
649927
649328
649915
649014
649702
649687
649698
649015
649710
650003
649919
649027
649323
649758
649691
649922
649325
622478
649999
649925
649322
649329
650002
649009
649695
649917
643269
642863
643364
642642
643262
643340
643285
642393
643272
643268
643393
643292
642631
643287
643360
643354
643273
643391
643344
643275
642624
643291
643289
643265
643339
643343
642639
643281
643256
643349
643261
643288
643389
643276
643270
643362
643365
643267
643356
643353
643257
643348
643251
643386
642643
642641
642335
643388
643258
643346
643392
643266
643260
643342
643387
643341
643347
643283
643394
642640
643385
642630
643352
642628
643350
643253
642644
642635
643361
643277
642658
643351
642638
643264
643255
642629
643252
643274
643395
643357
642288
642637
643345
642626
643282
643390
643271
643355
643286
643359
643290
643259
643284
642636
642634
643358
643263
642633
643363
643250
642019
642012
642010
642287
639407
638760
637972
638784
637973
638758
638870
638884
638768
638761
639254
638881
639404
638941
637968
639403
639259
638762
638757
638785
638774
637979
638968
639631
638883
638869
639400
639255
639402
638879
639406
638755
638940
638877
637965
638942
637974
639252
638885
638763
638972
639409
639412
638764
638969
638872
638861
638790
639257
638887
639413
638789
638788
637996
639258
638964
638783
637960
638759
639632
637975
639261
638777
637971
638770
639253
638975
638874
638963
638888
638766
637977
638787
637978
638860
638878
638943
638771
638966
639405
639256
638767
639260
638944
639411
638863
638776
638965
638962
638775
637976
638778
637998
638939
638967
638769
638976
638786
638977
637999
619249
616908
637954
637953
616906
635775
639628
635780
635811
635788
635776
639627
639426
637980
635796
635777
635801
635766
635900
635906
635808
633182
635803
639423
635767
639417
635769
635798
635765
639630
635784
633181
639427
635902
633177
637988
633165
635797
639626
637262
635918
635795
639422
635792
635781
635779
635764
635774
635802
633173
639428
633167
635786
635919
633170
635771
635790
635787
639419
635782
635789
635915
635794
635791
633168
635904
635805
635809
635804
635773
639415
635768
635899
639429
639420
635905
635793
639624
639430
639421
635806
633185
635807
635913
635800
637991
633175
635785
633183
633166
635910
635903
635778
633163
635770
635810
635772
639625
633187
637985
639424
639425
635783
635799
639629
633160
633062
633058
633111
616044
624490
633061
633053
633074
633049
632882
632965
633075
633050
633052
633060
633057
633059
633108
632875
616139
632964
632962
633055
632886
632885
633056
633054
632868
632877
633113
632963
633087
633110
632867
633157
633159
632887
632874
633051
633112
633162
633109
632967
632961
632884
632966
632883
632871
628633
629408
629624
629609
628616
629411
629623
629431
628644
629409
630227
629466
629415
628630
629594
629427
630240
629446
629430
630236
630225
630247
630234
629601
628636
629367
629369
629377
629628
629465
628638
628622
629423
629402
629627
629422
629433
628618
630232
629391
629397
629432
628617
629607
629469
629419
630230
628620
629426
629603
629405
629611
628626
628637
629414
629464
629467
629399
629413
629401
629373
630233
629380
628621
629428
629600
629425
629613
629406
629604
628615
630235
629364
629412
629407
629382
629614
628623
629370
629598
630238
628632
630246
628635
629421
629596
629417
628619
629395
629625
628641
630242
629605
629403
629468
628642
629372
629398
630237
629420
626905
614849
614870
628528
627714
614876
611786
614877
614879
612987
614880
613000
614868
628526
611967
616935
614867
628525
614864
614855
614874
614875
614852
628527
614878
627778
627013
626912
626983
627777
627016
627776
627779
626928
627018
626985
627011
627722
626901
627787
627007
626917
627010
626924
627029
627026
627783
627066
627788
627008
627067
627020
627027
629436
626981
626909
627786
629444
626998
626982
627015
629441
627002
626994
627715
627065
626906
629435
627032
626999
629442
627025
627717
627023
627009
626986
627001
627024
627707
627719
627785
626911
627068
626925
627775
627019
627063
627030
627017
627014
627703
626910
627028
626920
627702
626995
626987
627022
627708
626997
627716
626988
626921
627012
627706
627000
629440
627069
629438
627004
627711
627033
626915
627021
627773
626984
629443
629439
627709
627031
629437
627712
627064
627704
627257
626594
626878
623453
616110
616109
616105
615410
617025
626822
626821
626550
626899
626820
626569
626900
626871
626898
626552
626564
626885
626815
616111
626578
626642
626638
626819
626875
626818
617784
626556
616102
616108
614863
626641
626554
626817
616103
626883
626873
616107
615412
626829
611242
616100
626897
626572
626896
626574
626865
626816
616106
626866
626874
626872
626555
626577
626886
625777
623776
625786
625715
625707
620768
625710
626980
623801
625706
624048
624065
623769
621276
625218
624219
622108
625090
624574
625794
620226
625693
624542
625213
625215
625435
625713
621712
625101
624136
625714
625437
625795
624143
625433
625716
625092
620809
621630
620380
624320
625084
624141
620375
625079
625107
625712
625469
623800
621706
625709
625453
624541
625468
625413
621443
625419
624554
624319
625219
625788
624214
625781
620822
625436
620679
620182
621604
624544
622838
625773
625698
624138
625467
624216
624139
625696
625217
620383
624543
624217
620838
621451
625420
620167
620825
625791
624318
625097
625216
625711
625708
625470
625439
624540
620665
625464
625699
1493353
625695
620115
619243
618924
618105
613060
616495
618076
610331
610124
609462
616501
610129
609117
617249
610134
616734
613066
605494
619681
617554
607133
618006
609112
620121
617254
609492
605488
617994
619294
612921
618004
616483
605487
618095
619581
610102
620159
617562
615931
617300
617539
613051
613050
605490
615709
618576
615330
609712
619683
618065
618673
616735
605273
613058
619310
610328
609404
609285
609711
602429
610150
618945
602411
619580
617620
619308
618665
613049
278714
278710
278691
278771
278754
278702
278742
278767
278768
278749
278764
278703
278727
278757
278724
278694
278712
278781
278741
278697
278688
278701
278698
278734
278695
278770
278758
278709
278761
278751
278686
278692
278711
278753
278752
278783
278713
278693
278738
278744
278730
278784
278743
278747
278773
278705
278718
278766
278689
278736
278722
278774
278720
278779
278696
278717
278735
278721
278760
625796
278729
278725
278719
278739
278723
278699
278755
278786
278716
278772
278708
278684
278785
278700
278715
278704
278690
278782
278682
278759
278733
278765
278776
278728
278746
278731
278763
278732
278726
278706
278687
278769
278762
278748
278737
278750
278775
278777
278707
278780
278662
278659
278646
278669
278660
278681
278664
278640
278667
278340
278341
278671
278674
278670
278657
278668
278642
278342
278654
278651
278643
278648
278666
278639
278673
278679
278661
278658
278656
278641
278343
278649
278665
278663
278647
278645
278644
278676
278680
278652
278655
278678
278653
278344
278677
278675
278672
278980
278959
278933
278973
278903
278896
278917
278908
278895
278985
278904
278900
278991
278942
278934
278906
278965
278922
278945
278957
278898
278905
278912
278893
278902
278953
278919
278891
278984
278946
278958
278995
278943
278926
278964
278952
278924
278892
278899
278972
278971
278913
278954
278929
278961
278916
278897
278907
278931
278956
278976
278918
278993
278966
278960
278915
278951
278932
278928
278894
278988
278901
278981
278992
278970
278979
278920
278947
278955
278962
278941
278978
278986
278910
278975
278927
278990
278937
278921
278925
278911
278967
278982
278987
278909
278983
278969
278949
278968
278950
278977
278939
278944
278994
278930
278923
278948
278963
278974
278935
278866
278869
278877
278886
278871
278888
278849
278883
278865
278874
278842
278873
278838
278843
278844
278880
278881
278816
278887
278850
278872
278885
278841
278859
278848
278878
278882
278839
278868
278870
278856
278840
278836
278852
278867
278835
278879
278864
278862
278876
278884
278857
278858
278889
278854
278855
278863
278853
278875
279839
279865
279846
279906
279886
279887
279894
279916
279824
279877
279842
279819
279892
279869
279853
279901
695078
279890
279838
279871
279867
279837
279897
279863
279833
279835
279910
279883
279884
279859
279825
279915
279858
279909
279850
279823
279873
279881
279902
279903
279899
279889
279829
279864
279862
279854
279830
279828
279888
695076
279898
279879
279855
279834
279822
279866
279827
279860
279840
279831
279841
279913
279847
279880
279882
279856
279900
279912
279893
279885
279857
279895
279891
279878
279832
279849
279875
279876
279836
279896
279820
279845
279911
279874
279851
279904
279848
279861
279905
279868
279821
279826
279914
279843
279908
279907
695077
279870
279852
279844
279804
279749
279753
279747
279746
279742
278837
279748
279796
279809
279808
279805
279743
279741
279811
279786
279787
278860
279802
279744
279794
279737
279812
279791
279814
279800
279803
279798
279797
279792
279790
279799
279736
279813
279789
279751
279750
279745
279738
279815
279801
279788
279795
279807
279817
279735
279740
278851
279754
279816
279818
279752
279810
278847
279793
279739
280803
280723
280759
280790
280798
280739
280767
280780
280815
280814
280807
280763
280791
280758
280801
280809
280760
280727
280731
280812
280765
280730
280796
280813
280817
280819
280747
280741
280736
280805
280786
280744
280745
280806
280753
280752
280785
280778
280795
280743
280724
280782
280794
280799
280775
280725
280773
280776
280733
280822
280757
280742
280740
280728
280783
280749
280781
280748
280810
280729
280750
280746
280732
280766
280722
280764
280804
280821
280769
280787
280792
280720
280721
280811
280734
280788
280820
280754
280762
282055
280772
280808
280768
280756
280726
280761
280818
280789
280771
280755
280797
280737
280735
280774
280793
280777
280738
280823
280784
280800
280684
280672
280685
280671
280690
280717
280682
280713
280689
280669
280708
280704
280709
280683
280680
280675
280666
280676
280681
280700
280679
280697
280696
280670
280702
280664
280691
280714
280699
280715
280706
280703
280705
280677
280716
280710
280686
280712
280678
280707
280687
280698
280693
280692
280711
280688
280718
280665
280694
280663
280719
280668
280674
280701
280695
280673
281108
281112
281096
281068
281050
281099
281133
281070
281119
281080
281129
281109
281051
281107
281062
281073
281147
281097
281061
281079
281055
281065
281127
281058
281104
281084
281076
281088
281110
281052
281146
281101
281085
281069
281125
281102
281106
281093
281077
281148
281135
281122
281118
281059
281083
281060
281056
281053
281078
281095
281086
281092
281137
281064
281071
281049
281100
281046
281103
695102
281123
281074
281117
281063
281075
281131
281081
281067
281134
281047
281066
281089
281136
281091
281132
281072
281128
281114
281126
281113
281082
281124
281116
281145
281138
281054
281094
695101
281115
281130
281087
281045
281120
281111
281105
281048
281121
281057
281090
281098
281038
281024
281043
281039
281029
281006
281011
281013
281010
281025
281023
281032
281022
281008
281028
281036
281003
281037
281012
281017
281004
281033
281015
281021
281044
281020
281014
281031
281026
281009
281034
281019
281027
281041
281007
281016
281035
281002
281040
281030
281005
281018
281042
281393
281424
281388
281479
281475
281408
281438
281392
281472
281677
281476
281466
281396
281397
281415
281432
281390
281395
281427
281410
281455
281406
281463
281467
281676
281417
281429
281454
281450
281447
281416
281435
281411
281442
281453
281456
281394
281443
281403
281440
281673
281481
281446
281674
281409
281404
281398
281439
281468
281464
281452
281418
281444
281474
281426
281461
281401
281480
281477
281460
281425
281423
281437
281419
281399
281470
281451
281422
281387
281391
281405
281428
281445
281434
281431
281441
281407
281400
281402
281482
281436
281413
281449
281478
281412
281420
281469
281430
281459
281473
281465
281457
281414
281675
281448
281389
281458
281462
281433
281421
281364
281386
281331
281375
281378
281369
281363
281371
281367
281377
281351
281336
281352
281349
281362
281385
281379
281355
281381
281357
281350
281383
281359
281360
281373
281365
281356
281380
281370
281353
281330
281382
281354
281368
281361
281374
281332
281366
281376
281348
281740
281781
281729
281760
281803
281768
281783
281742
281748
281782
281732
281755
281759
281738
281722
281776
281786
281810
281815
281816
281737
281725
281741
281735
281778
281790
281727
281817
281808
281719
281789
281784
281775
281752
281739
281750
281779
281807
281795
281751
281723
281777
281799
281787
281726
281718
281721
281814
281773
281809
281746
281813
281730
281805
281812
281811
281734
281801
281757
281796
281785
281797
281802
281743
281753
282037
281764
281774
281793
281720
281767
281791
281766
281744
281747
281728
282038
281762
281772
281804
281792
281794
281769
281749
281788
281754
281731
281763
281800
281736
281758
281756
281771
281798
281780
281761
281717
281733
281770
281806
281707
281716
281697
281699
281698
281710
281702
281715
281687
281708
281706
281711
281712
281713
281700
281714
281709
282121
282141
282114
282124
282145
282097
282123
282102
282151
282148
282122
282149
282125
282175
282140
282156
282171
282165
282154
282091
282167
282174
282136
282143
282088
282104
282176
282083
282161
282120
282164
282087
282169
282108
282147
282155
282130
282135
282144
282159
282106
282090
282152
282139
282172
282153
282126
282107
282092
282137
282128
282160
282129
282146
282157
282093
282095
282170
282115
282103
282158
282109
282131
282173
282086
282142
282111
282105
282179
282089
282150
282096
282163
282162
282113
282119
282168
282117
282127
282110
282178
282112
282118
282138
282116
282094
282487
282479
282533
282545
282536
282503
282506
282484
282504
282499
282550
282541
282531
282518
282524
282489
282552
282543
282494
282548
282542
282521
282523
282510
282554
282498
282491
282495
282476
282501
282532
282546
282535
282488
282515
282529
282511
282508
282540
282556
282520
282516
282492
282555
282549
282534
282519
282505
282474
282544
282530
282497
282522
282493
282512
282496
282486
282553
282490
282528
282551
282481
282513
282557
282485
282502
282537
282527
282547
282525
282514
282517
282509
282500
282883
282867
282872
282910
282888
282885
282817
282847
282871
282852
282896
282875
282895
282886
282902
282853
282851
282862
282830
282899
282892
282850
282911
282897
282876
282870
282824
282861
282826
282856
282905
282836
282906
282903
282835
282868
282849
282832
282825
282898
283166
282864
282894
282859
282865
282887
282857
282890
282848
282863
282909
282873
282882
282879
282874
282869
282891
282866
282860
282838
282858
282893
282884
282904
282837
282831
282900
282901
282854
282877
282880
282811
282881
282855
282878
283291
283316
283297
283321
283273
283302
283286
283324
283307
283303
283308
283276
283328
283284
283278
283246
283329
283293
283234
283295
283294
283326
283309
283296
283304
283274
283200
283299
283332
283317
283279
283301
